university,career,inscription_date,last_name,gender,birth_date,age,postal_code,location,email
universidad nacional de jujuy,ingeniería en informática,2020/10/27,joseph williams,m,1996/02/25,,,cabure,christopher80@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/29,monique arroyo,f,1927/09/30,,,agua negra,larryrivera@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/04,kyle brown,m,1940/12/02,,,carmen de areco,charleshubbard@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/15,amy lewis,f,1997/05/17,,,agua cercada,derekhenderson@yahoo.com
universidad nacional de jujuy,agronomía,2020/12/25,adam jenkins,m,1933/11/10,,,estancia las gamas,joseph33@yahoo.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/09/15,mark todd,m,1964/12/09,,,estrada,karenschmidt@gmail.com
universidad nacional de jujuy,medicina,2020/10/26,matthew yoder,m,1953/10/16,,,chipauquil,janet19@gmail.com
universidad nacional de jujuy,ciencias veterinarias,2021/01/21,marcus santana,m,1925/12/29,,,bahia creek,donna28@hotmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/12/21,william farmer,m,1999/06/11,,,aleloy,tammy95@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/09/03,eric white,m,1982/10/30,,,alto lindo,ebowers@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/10/29,tiffany graham md,f,1951/10/03,,,colonia pujol,gregory77@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/09,joseph anderson,m,1976/01/08,,,alvarez de toledo,omarmartinez@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/11/10,heather willis,f,2016/07/15,,,america unida,pramirez@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/11/25,paige maynard,f,1995/06/19,,,agua de la mula,laurajones@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020/09/26,teresa ortega,f,1981/10/20,,,colonia clara,danielfitzgerald@hotmail.com
universidad nacional de jujuy,arquitectura,2020/11/17,mr. alex page,m,1914/07/27,,,campo crenna,johnmiller@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2021/01/09,anna cohen phd,f,1970/11/17,,,arano,melissaanderson@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/09/05,alexander martin,m,1918/01/27,,,bathurst estacion,marylynch@yahoo.com
universidad nacional de jujuy,ciencias veterinarias,2020/11/15,gerald woodward,m,1909/01/18,,,dho,bdiaz@yahoo.com
universidad nacional de jujuy,arquitectura,2020/10/01,carolyn koch,f,1925/01/24,,,albardon,erinhenderson@hotmail.com
universidad nacional de jujuy,ingeniería en informática,2020/11/29,james ramos,m,1984/04/07,,,bajo de los huesos,xharvey@gmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/05,brooke miranda,f,1986/06/29,,,campo moreno,stevensonrichard@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/09/14,troy wilson,m,1922/04/27,,,pontaut,xreid@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/09/30,amy krueger,f,1926/09/28,,,baterias,bmorgan@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/12/23,collin schroeder,m,1939/11/05,,,1 de mayo,iwilliams@yahoo.com
universidad nacional de jujuy,arquitectura,2020/09/18,alan delgado,m,1932/07/22,,,bustamante,jonathan71@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/24,jonathan mcintosh,m,2001/05/16,,,aguara cua,gina28@hotmail.com
universidad nacional de jujuy,licenciatura en artes,2020/10/29,samantha olson,f,1968/02/20,,,adrian maturano,framos@hotmail.com
universidad nacional de jujuy,farmacia,2020/12/03,james harvey,m,1983/02/03,,,angaco norte,kathryncampbell@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/06,nicole smith,f,1997/02/21,,,mercado central,riveramatthew@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/31,larry johnson,m,1928/05/26,,,el chumbeau,sthompson@gmail.com
universidad nacional de jujuy,bioquímica,2021/01/15,phillip herrera,m,1975/10/19,,,altona,annette15@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/12/22,sandra brewer,f,1928/01/06,,,colonia los lapachos,sethjarvis@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/27,katie baker,f,1971/10/17,,,arrechea,martinmark@yahoo.com
universidad nacional de jujuy,contador público ,2021/01/18,matthew perry,m,1944/07/18,,,calera argentina,julia71@yahoo.com
universidad nacional de jujuy,farmacia,2020/12/20,david carlson,m,2015/03/06,,,algarrobal,adamsmichelle@gmail.com
universidad nacional de jujuy,farmacia,2020/10/08,james haynes,m,1989/12/14,,,quilmes,dlove@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2021/01/26,briana oconnell,f,1992/01/04,,,acaragua,zjackson@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/10/22,brian garcia,m,1938/09/03,,,ingeniero allan,dianabowman@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/12/13,carolyn jones,f,1981/09/26,,,colonia duran,rglenn@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2021/01/20,wesley guerra,m,1941/04/25,,,ricardone,amartinez@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/21,troy hill,m,1932/02/23,,,abra,tara05@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/12/13,kelly shepard,m,1998/09/04,,,gaboto,aliciaweber@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2021/01/29,lisa gallegos,f,1971/12/07,,,landeta,dhobbs@gmail.com
universidad nacional de jujuy,actuario ,2021/01/14,michael padilla,m,1939/01/10,,,aldea escolar,stephenbird@gmail.com
universidad nacional de jujuy,contador público ,2021/01/18,jessica webb dvm,f,1998/08/06,,,temperley,dylan81@gmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/11/14,shawn cannon,m,1917/11/21,,,chamical,stacey56@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/11/13,julie goodman,f,2013/04/07,,,los gauchos,allen79@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/11,amber shelton,f,1986/05/07,,,casira,adamsdonald@yahoo.com
universidad nacional de jujuy,licenciatura en sociología ,2020/12/23,david ramirez,m,1947/12/21,,,barranqueras,charles64@yahoo.com
universidad nacional de jujuy,ingeniería electrónica,2020/12/15,kristin banks,f,1960/06/23,,,colpes,campbelldylan@yahoo.com
universidad nacional de jujuy,licenciatura en sociología ,2020/10/28,michael benson,m,1984/09/30,,,lote 11 escuela 107,halllee@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/10/27,ann taylor,f,1937/04/21,,,domselaar,jessica32@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/10/03,melissa johnston,f,1924/03/19,,,antelo,mhester@gmail.com
universidad nacional de jujuy,arquitectura,2020/12/27,michael adkins,m,2001/07/25,,,san isidro,careyrobert@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/12/10,richard lin,m,1930/11/10,,,bajo la cancha,robert56@hotmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/31,renee farrell,f,1958/05/08,,,agote,jodi38@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/12/29,anthony farrell,m,1915/08/03,,,arminda,galvanchad@gmail.com
universidad nacional de jujuy,contador público ,2020/09/30,daisy diaz,f,1933/11/08,,,san lorenzo,richard13@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/05,christopher porter,m,1906/06/23,,,castelar,uchambers@gmail.com
universidad nacional de jujuy,bioquímica,2020/12/06,joshua allen,m,1957/04/19,,,campo moises seccion 1a,nancy12@yahoo.com
universidad nacional de jujuy,actuario ,2020/10/23,donald hebert,m,2007/07/27,,,arbol solo,christina99@yahoo.com
universidad nacional de jujuy,farmacia,2020/12/04,megan lynch,f,1922/04/23,,,agua de dionisio,williamshannah@yahoo.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/23,kristina roberts,f,1987/12/04,,,costa grande,brett31@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/12/02,maria brown,f,1984/06/24,,,carrizal norte,trogers@yahoo.com
universidad nacional de jujuy,licenciatura en artes,2020/11/04,caitlin gibson,f,1924/07/03,,,buena esperanza,rirwin@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/07,chad stanton,m,1932/03/23,,,aparzo,wendychambers@hotmail.com
universidad nacional de jujuy,licenciatura en artes,2020/10/29,mr. jason walsh,m,1928/10/24,,,cabral cue,djones@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/27,charles jackson,m,1930/10/17,,,alto calilegua,vwhite@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/10,victor perkins,m,1913/08/29,,,gobernador duval,perezrichard@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/05,anna jones,f,2012/04/27,,,azcuenaga,evan35@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/10/09,ashley moore,f,1916/03/11,,,trujui,smithhenry@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/09,elizabeth hernandez,f,2010/09/09,,,agua y energia,damon94@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/11/19,cynthia reyes,f,1962/01/17,,,candioti,huertaraymond@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/11,lisa herrera,f,1981/11/01,,,28 de noviembre,branchjennifer@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/13,joshua weeks,m,1932/07/10,,,20 de junio,logan49@hotmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/11/26,melissa freeman,f,1973/05/15,,,cañadon ferrais,ashley23@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/31,dylan moss,m,1986/07/08,,,28 de noviembre,natalieedwards@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2021/01/13,jesus richardson,m,1948/06/28,,,aldea santa maria,jonesrhonda@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/25,andrew lewis,m,2021/03/14,,,anta chica,ramseylaura@hotmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2020/12/13,dr. bonnie powell md,f,1951/06/20,,,capitan lazo,skinnerkenneth@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/16,sarah delgado,f,1944/09/19,,,chichagasta,christopher23@gmail.com
universidad nacional de jujuy,arquitectura,2020/09/12,andrea cruz,f,2006/12/31,,,costa brava,christianjohnson@gmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/28,susan anderson,f,1988/09/11,,,carreras,jenniferbyrd@yahoo.com
universidad nacional de jujuy,licenciatura en artes,2020/09/08,travis cohen,m,2019/09/28,,,albigasta,floresaaron@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/04,eric johnson,m,1925/01/07,,,arroyo isabel,vgutierrez@yahoo.com
universidad nacional de jujuy,bioquímica,2020/10/01,stephanie johnson,f,1957/08/23,,,san bernardo del tuyu,troy74@gmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/08,brandon dunn,m,2004/04/26,,,alto del salvador,anthony69@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/18,charlotte pineda,f,1958/12/08,,,godoy,lambangela@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2021/01/31,kayla thompson dds,f,1919/06/11,,,alberto flores,webbjesse@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2021/01/22,april williams,f,1943/09/24,,,chichagasta,lrogers@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/12/31,wesley hall,m,1951/12/07,,,ambato,brivera@yahoo.com
universidad nacional de jujuy,bioquímica,2020/10/11,matthew hall,m,1912/06/07,,,eduardo costa,terri32@gmail.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/12/08,kimberly olson,f,1906/07/27,,,agua grande,michael88@yahoo.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/09/07,shannon reyes,m,1933/11/23,,,acheral,carrie89@yahoo.com
universidad nacional de jujuy,licenciatura en administración ,2021/01/02,richard cruz,m,1939/04/13,,,arenaza,qkim@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2021/01/31,martha kemp,f,1919/03/21,,,palantelen,bhebert@yahoo.com
universidad nacional de jujuy,actuario ,2020/10/29,amy oconnor,f,2006/06/30,,,challaco,bmartin@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/12/30,catherine blair,f,1966/12/08,,,campo andino,fwhite@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/29,tyler hale,m,1911/07/09,,,empalme san carlos,sabrinaalexander@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/12/17,andrea rocha,f,2004/08/05,,,bacacay,connorford@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/07,derek smith,m,1948/11/27,,,alongo,daniel96@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/07,meagan fitzpatrick,f,1998/03/21,,,balde de leyes,gracelozano@gmail.com
universidad nacional de jujuy,arquitectura,2021/01/09,nichole roberts,f,1968/04/08,,,agua y energia,yfrederick@yahoo.com
universidad nacional de jujuy,arquitectura,2020/12/30,james larsen,m,2015/01/31,,,arbol verde,hsmith@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/25,chad thomas,m,1912/05/04,,,aguara,bartlettdaniel@hotmail.com
universidad nacional de jujuy,licenciatura en planificación y diseño del paisaje,2021/01/17,jay mejia,m,1970/12/23,,,san andres,qpaul@yahoo.com
universidad nacional de jujuy,ingeniería en informática,2020/10/06,kimberly cox,f,1987/12/26,,,colonia nac de alienados,salazarlinda@hotmail.com
universidad nacional de jujuy,agronomía,2020/12/22,lisa parker,f,1923/03/27,,,alamos,lindsey94@gmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/10/31,erin johnson,f,1961/04/24,,,campamento sol,kadams@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias ambientales,2020/10/30,david jimenez phd,m,1958/04/02,,,barrio belgrano ortiz,jeffersonmelissa@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/09/15,ryan morris,m,2019/04/12,,,san bernardo del tuyu,lance21@yahoo.com
universidad nacional de jujuy,diseño de imagen y sonido,2021/01/21,hannah cole,f,1964/03/12,,,campo moises seccion 1a,amyanderson@yahoo.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/12,jeffery boyd,m,2014/01/24,,,achaval rodriguez,michael64@gmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/16,nicole cardenas,f,2009/03/10,,,cullin manzano,jameslong@hotmail.com
universidad nacional de jujuy,bioquímica,2020/10/08,felicia cox,f,2008/10/19,,,el remanso,qingram@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/09/18,amy summers,f,1918/05/06,,,alsina,millerdavid@yahoo.com
universidad nacional de jujuy,licenciatura en sociología ,2020/11/02,joe cameron,m,2014/07/25,,,campo largo,joshua98@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/03,amy richardson,f,1956/08/27,,,san justo,fbrewer@gmail.com
universidad nacional de jujuy,licenciatura en psicología,2020/11/14,vanessa peters,f,1990/01/01,,,campo de talamayo,kanemichael@gmail.com
universidad nacional de jujuy,licenciatura en administración ,2021/01/02,sabrina manning,f,2009/04/02,,,la plata,charles19@yahoo.com
universidad nacional de jujuy,agronomía,2020/09/29,jessica hernandez,f,1914/11/20,,,puerto ojo de agua,youngheather@yahoo.com
universidad nacional de jujuy,agronomía,2020/12/06,ricky frye,m,1960/07/14,,,villa adelina,wwilliams@hotmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2021/01/13,stephanie guzman,f,1925/11/12,,,22 de mayo,chenjesse@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2021/01/28,christopher sanchez,m,1946/12/09,,,favelli,sandybrown@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/12/08,robert mejia,m,1949/06/27,,,punta de los llanos,jared21@yahoo.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/16,timothy allen,m,1991/07/25,,,valentin alsina,singhadam@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/12/02,charles martinez,m,1959/03/30,,,valle hondo,rachael33@hotmail.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/01,dennis robinson,m,1948/05/15,,,alto del molle,ferrellelizabeth@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2021/01/29,suzanne huffman,f,2005/11/21,,,barrio la luisa,mellison@yahoo.com
universidad nacional de jujuy,actuario ,2020/09/27,mark ramos,m,2007/05/11,,,30 de agosto,kelly59@hotmail.com
universidad nacional de jujuy,actuario ,2020/09/02,donald padilla,m,2014/12/30,,,almirante brown,kathryncohen@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2021/01/02,sarah brown,f,1977/04/29,,,villa dominico,anthony48@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2021/01/08,joseph parker,m,1946/08/14,,,caaguazu,oscar14@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2021/01/11,travis mendez,m,1984/01/29,,,bernasconi,milessandra@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2021/01/26,angela williams,f,1925/09/14,,,juan vela,christophergibson@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/10/05,alejandro kennedy,m,2021/02/04,,,barrio parque leloir,robertsullivan@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/11/14,tricia hancock,f,1956/02/22,,,perez,johnwilson@yahoo.com
universidad nacional de jujuy,medicina,2020/10/02,steven gordon,m,1983/02/08,,,los laureles,kristen50@gmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/11/28,natalie cooper,f,1993/09/21,,,cañadon caliente,peggy48@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/12/21,mary martinez,f,2020/04/26,,,cañadon caliente,vbaird@hotmail.com
universidad nacional de jujuy,ingeniería en informática,2020/09/14,henry thompson,m,1914/04/18,,,estacion uspallata,uhanson@yahoo.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/10/31,jonathan murphy,m,1962/08/30,,,colonia las yescas,campbellrobert@hotmail.com
universidad nacional de jujuy,contador público ,2021/01/18,debra wright,f,1949/12/06,,,anguil,davidruiz@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/10/03,christopher garrett,m,2005/01/23,,,el altillo,jeffrey13@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/12/16,tammy rivera,f,1909/06/06,,,banda de lucero,stephen63@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/08,summer holloway,f,2009/07/05,,,bella union paraje,christian46@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/09/19,jason barrera,m,1923/06/12,,,alejandro petion,ckim@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/12/23,daniel jenkins,m,1983/03/02,,,anta,nroach@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/10/24,lisa martinez,f,1939/03/26,,,bme bavio gral mansilla,antonio49@hotmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/12/05,andrew velasquez,m,1924/09/18,,,cabred,carrolllinda@yahoo.com
universidad nacional de jujuy,arquitectura,2020/10/10,holly palmer,f,1964/08/18,,,capitan bermudez,danielacevedo@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/12/20,douglas townsend,m,1941/04/10,,,abra verde,patrickdiaz@gmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/09/30,jennifer gonzalez,f,2008/09/20,,,alberti,jason33@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2020/11/09,travis ryan,m,1906/05/21,,,caminera lujan,nicholasjackson@yahoo.com
universidad nacional de jujuy,técnico para bioterios ,2020/10/31,richard ball,m,1926/01/25,,,el perdido est jose guisasola,wesleywilliams@hotmail.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/11/07,jake perry md,m,1938/09/13,,,cavour,pvelasquez@gmail.com
universidad nacional de jujuy,ciencias veterinarias,2020/10/20,william rhodes,m,1908/01/19,,,colonia delfino,ghughes@hotmail.com
universidad nacional de jujuy,medicina,2020/10/25,michael williams,m,1949/08/01,,,alamos,cbryan@hotmail.com
universidad nacional de jujuy,licenciatura en ciencia política ,2020/11/17,thomas juarez,m,1958/01/01,,,centro comunitario cnia nue,langlauren@hotmail.com
universidad nacional de jujuy,ingeniería electrónica,2020/09/23,monica ramirez,f,1970/03/30,,,agua verde,alexanderbenjamin@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/10/14,stanley buchanan,m,1917/10/17,,,buena esperanza,rachelcollier@yahoo.com
universidad nacional de jujuy,licenciatura en producción de bioimagenes,2020/10/27,steven mcbride,m,1950/07/14,,,cameron,brownmiguel@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/10/05,daniel stewart,m,1957/09/04,,,base aerea teniente matienzo,garciacody@hotmail.com
universidad nacional de jujuy,agronomía,2021/01/20,tiffany johnson,f,1979/01/06,,,el brete,swinters@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/28,anthony hendricks,m,1977/03/24,,,el cenizo,alexa52@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/10/06,michael meyers,m,1993/11/22,,,copacabana,carterautumn@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2021/01/11,samuel green,m,1906/04/21,,,anzoategui,oortiz@hotmail.com
universidad nacional de jujuy,licenciatura en artes,2020/11/18,kimberly shaw,f,1939/09/20,,,chapanay,ashley29@gmail.com
universidad nacional de jujuy,bioquímica,2020/12/05,cody ware,m,1995/07/13,,,rincon de milberg,johnsonamanda@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/10/06,sheila walker,f,1982/08/07,,,los laureles,evanparsons@gmail.com
universidad nacional de jujuy,farmacia,2021/01/01,jessica harrington,f,2012/09/23,,,doctor domingo harosteguy,sarawilliams@gmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/11/03,michael harrison,m,1908/03/12,,,aldea san gregorio,katherine88@gmail.com
universidad nacional de jujuy,ingeniería electrónica,2021/01/04,adam keller,m,1929/02/16,,,isidro casanova,taylormary@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/01,tonya williams,f,2011/03/23,,,ciudad jardin del palomar,youngsamuel@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2021/01/19,stephanie jones,f,1953/08/10,,,hale,gonzalezbrandon@yahoo.com
universidad nacional de jujuy,contador público ,2020/11/11,timothy pratt,m,1950/02/07,,,campo sabate,swoods@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/09/09,amanda cummings,f,1949/12/02,,,boliche lata,mclaughlinmark@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/09/23,john kelly iii,m,1909/03/13,,,alzaga,ericgarcia@gmail.com
universidad nacional de jujuy,diseño de imagen y sonido,2020/10/07,ian norris,m,2009/11/07,,,28 de noviembre,lclark@hotmail.com
universidad nacional de jujuy,ingeniería mecánica,2020/11/21,jeremy brooks,m,1927/12/19,,,arroyo de la ventana,zmeyer@hotmail.com
universidad nacional de jujuy,licenciatura en administración ,2020/12/10,gregory rodriguez,m,1959/03/01,,,azara,christine33@gmail.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/09/17,charles george,m,1931/06/20,,,general conesa,jramsey@hotmail.com
universidad nacional de jujuy,licenciatura en musicoterapia,2020/10/11,wendy gonzalez,f,1938/10/27,,,almacen piatti,bstone@gmail.com
universidad nacional de jujuy,licenciatura en ciencias geológicas,2020/09/04,anthony deleon,m,1945/07/15,,,ranelagh,benjamin52@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias antropológicas,2020/11/07,angel ponce,m,1974/04/14,,,la colina,santosisaac@yahoo.com
universidad nacional de jujuy,ingeniería mecánica,2021/01/07,julie crawford,f,1956/01/01,,,la esperanza rosas las flores,michaelhill@gmail.com
universidad nacional de jujuy,licenciatura en ciencias de la educación ,2020/11/01,matthew shelton,m,1909/02/08,,,estacion saguier,gabrielarodriguez@hotmail.com
universidad nacional de jujuy,agronomía,2020/09/19,kelsey sandoval,f,1992/11/15,,,caseros,ukelly@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2021/01/05,jacob reilly,m,1952/11/21,,,planicie banderita,audrey12@yahoo.com
universidad nacional de jujuy,medicina,2020/11/13,steven miller,m,1998/06/16,,,alvarez de toledo,johnstonscott@yahoo.com
universidad nacional de jujuy,licenciatura en ciencia y tecnología de alimentos,2020/11/14,dawn spencer,f,1981/04/21,,,aaron castellanos,charleshatfield@hotmail.com
universidad nacional de jujuy,licenciatura en kinesiología y fisiatría,2020/10/09,amber guzman,f,1961/06/10,,,merlo,meyercharles@gmail.com
universidad nacional de jujuy,bioquímica,2021/01/30,herbert clark,m,1990/02/27,,,barra bonita,heather86@yahoo.com
universidad nacional de jujuy,diseño industrial,2020/10/22,daniel prince,m,2017/02/17,,,huanqueros,daltonjoseph@gmail.com
universidad nacional de jujuy,licenciatura en ciencias biológicas,2020/09/30,ashley long,f,2017/10/18,,,amadores,mary62@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/12/13,betty clements,f,1968/10/09,,,cari larquea,nguyentiffany@yahoo.com
universidad nacional de jujuy,licenciatura en administración ,2021/01/09,matthew martin,m,2009/02/16,,,aldea maria luisa,leeashley@hotmail.com
universidad nacional de jujuy,licenciatura en gestión de agroalimentos,2020/09/28,jennifer wilson,f,2011/08/31,,,arboleda,robertlopez@yahoo.com
universidad nacional de jujuy,licenciatura en administración ,2020/11/24,richard hayden,m,1971/10/25,,,cipolletti,jessekemp@yahoo.com
universidad nacional de jujuy,bioquímica,2021/01/17,aaron sandoval,m,1996/02/29,,,cabo san fermin,joseph12@yahoo.com
universidad nacional de jujuy,licenciatura en ciencias de la computación,2020/10/19,rebecca cooper,f,1911/03/10,,,firmat,sara33@hotmail.com
universidad nacional de jujuy,medicina,2020/10/15,amanda lamb,f,1992/11/25,,,12 de agosto,elizabeth40@hotmail.com
universidad nacional de jujuy,licenciatura en terapia ocupacional,2020/09/04,jamie jackson,f,1909/12/13,,,agua seballe,smithcassidy@hotmail.com
universidad nacional de jujuy,licenciatura en relaciones del trabajo ,2020/12/05,teresa evans,f,2004/02/18,,,arroyo seco,hannamolly@hotmail.com
universidad nacional de jujuy,licenciatura en sociología ,2020/12/26,john ford,m,1951/10/28,,,ifran,eric69@gmail.com
universidad nacional de jujuy,diseño industrial,2020/09/15,john thompson,m,1975/04/07,,,brea chimpana,pgutierrez@gmail.com
