university,careers,inscription_date,last_name,gender,age,birth_dates,postal_code,location,email
_universidad_de_palermo,licenciatura_en_psicología,06/Dec/20,justin_day,m,,04/Nov/13,6725,,adamjohnson@yahoo.com
_universidad_de_palermo,ingeniería_en_informática,11/Sep/20,andrew_brooks,m,,23/Jan/09,5621,,tara94@yahoo.com
_universidad_de_palermo,contador_público_,03/Dec/20,richard_miller,m,,11/Mar/55,6475,,russellangelica@gmail.com
_universidad_de_palermo,arquitectura,19/Sep/20,randy_rodriguez,m,,11/Jul/15,4142,,ehernandez@gmail.com
_universidad_de_palermo,contador_público_,26/Dec/20,beverly_rogers,f,,17/Sep/18,3620,,ymoore@hotmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,25/Dec/20,brenda_vazquez,f,,17/Jan/20,3342,,vanessa24@yahoo.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,07/Jan/21,luke_howard,m,,14/Mar/38,2000,,promero@hotmail.com
_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,22/Oct/20,linda_parker,f,,10/Jul/75,7013,,rebekahbrown@gmail.com
_universidad_de_palermo,arquitectura,31/Dec/20,william_mullen,m,,17/May/22,7116,,gadams@yahoo.com
_universidad_de_palermo,ingeniería_en_informática,15/Nov/20,anthony_davis,m,,15/Apr/06,1737,,davismary@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,04/Oct/20,rebecca_hamilton,f,,24/Oct/40,8360,,gperez@yahoo.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,26/Dec/20,gloria_george,f,,15/Aug/60,6315,,uhamilton@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,29/Sep/20,nathan_anderson,m,,16/Aug/68,3074,,qmorrison@gmail.com
_universidad_de_palermo,licenciatura_en_artes,10/Nov/20,matthew_alvarez,m,,25/Dec/30,7303,,owatkins@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,31/Jan/21,autumn_sanford,f,,25/Dec/35,8520,,kimberlyhaynes@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_ambientales,06/Jan/21,donald_young,m,,04/Nov/23,2639,,thomaswelch@hotmail.com
_universidad_de_palermo,farmacia,07/Dec/20,john_padilla,m,,05/Jan/69,8504,,cindyfisher@yahoo.com
_universidad_de_palermo,ingeniería_electrónica,17/Nov/20,sarah_olson,f,,27/Mar/46,5572,,samanthareyes@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,22/Oct/20,john_perry,m,,26/Jul/97,1708,,josephbrown@gmail.com
_universidad_de_palermo,ciencias_veterinarias,27/Nov/20,alexis_martin,f,,27/Apr/78,1742,,patrickfarley@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,11/Nov/20,alexis_jimenez,f,,26/Jun/82,3177,,tammyclements@yahoo.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,07/Sep/20,jeff_mays,m,,30/Apr/34,5759,,jonathan10@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,23/Nov/20,tiffany_smith,f,,21/Jun/16,8142,,wadewilliam@hotmail.com
_universidad_de_palermo,bioquímica,09/Dec/20,nicole_gallagher,f,,09/Dec/38,6051,,gaykathy@yahoo.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,24/Sep/20,kristen_winters,f,,25/Jan/91,7521,,antonio60@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,12/Nov/20,john_wright,m,,04/Aug/19,5463,,woodbrian@gmail.com
_universidad_de_palermo,licenciatura_en_sociología_,17/Nov/20,robert_wade,m,,03/May/28,6601,,smithleah@yahoo.com
_universidad_de_palermo,arquitectura,02/Nov/20,shane_harris,m,,29/Dec/85,1669,,bblanchard@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,04/Nov/20,caitlin_ross,f,,12/Dec/33,7303,,wendy01@yahoo.com
_universidad_de_palermo,ciencias_veterinarias,22/Nov/20,robert_vega,m,,20/Nov/55,2942,,morganstokes@yahoo.com
_universidad_de_palermo,arquitectura,03/Nov/20,perry_bautista,m,,10/Oct/14,9101,,pstone@yahoo.com
_universidad_de_palermo,ingeniería_mecánica,16/Sep/20,timothy_joseph,m,,13/Oct/95,3318,,janetdavis@gmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,15/Jan/21,robert_andersen,m,,10/Nov/82,3228,,dominguezpaul@yahoo.com
_universidad_de_palermo,farmacia,08/Oct/20,jimmy_williamson,m,,22/Aug/91,5261,,jbaldwin@yahoo.com
_universidad_de_palermo,licenciatura_en_sociología_,27/Dec/20,krista_brooks,f,,03/Oct/38,5363,,robert22@gmail.com
_universidad_de_palermo,ingeniería_mecánica,09/Dec/20,michelle_ramsey,f,,15/Dec/62,3011,,ibarrabrian@gmail.com
_universidad_de_palermo,licenciatura_en_psicología,20/Dec/20,peter_schneider,m,,30/Nov/72,7414,,christine23@yahoo.com
_universidad_de_palermo,ingeniería_mecánica,08/Dec/20,kimberly_brewer,f,,10/Aug/07,1816,,hayskim@hotmail.com
_universidad_de_palermo,técnico_para_bioterios_,28/Dec/20,heidi_gordon,f,,08/Feb/09,7112,,natashajensen@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,01/Feb/21,joshua_holmes,m,,20/Jan/09,8349,,sanchezmary@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,24/Oct/20,caroline_davis,f,,21/Sep/19,3487,,kathrynquinn@yahoo.com
_universidad_de_palermo,licenciatura_en_musicoterapia,17/Dec/20,mercedes_romero,f,,09/Jan/11,3214,,michael13@yahoo.com
_universidad_de_palermo,actuario_,03/Oct/20,alex_martinez,m,,16/Mar/43,2761,,fcochran@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,05/Nov/20,joseph_shah,m,,25/Apr/40,3180,,millerashley@gmail.com
_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,16/Sep/20,katherine_wilkinson,f,,08/Feb/80,4164,,phorton@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,07/Nov/20,madison_ward,f,,21/Sep/02,5301,,herrerakaren@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_ambientales,18/Oct/20,rachel_jackson,f,,17/Jan/82,9400,,shannoncampbell@hotmail.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,15/Sep/20,vanessa_munoz,f,,10/May/32,2183,,atkinswilliam@yahoo.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,20/Oct/20,johnny_christian,m,,01/Dec/09,3451,,danielsjoel@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,20/Jan/21,stephanie_thomas,f,,29/Aug/24,6387,,catherinepeters@gmail.com
_universidad_de_palermo,ingeniería_mecánica,08/Oct/20,jill_morales,f,,28/Sep/06,1858,,meganherrera@yahoo.com
_universidad_de_palermo,ciencias_veterinarias,06/Nov/20,ronald_edwards,m,,04/Aug/82,8132,,gibsonwillie@gmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,06/Oct/20,ronald_graves,m,,05/Jun/18,3252,,daniel23@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,18/Dec/20,patricia_bennett,f,,15/Dec/53,5582,,chrisaustin@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,01/Oct/20,dominic_sutton,m,,28/Aug/33,2520,,garciajulie@gmail.com
_universidad_de_palermo,ingeniería_mecánica,11/Nov/20,edwin_young,m,,01/Feb/49,1633,,kimmichelle@gmail.com
_universidad_de_palermo,medicina,13/Sep/20,darrell_castillo,m,,24/Mar/86,6430,,jenniferjohnson@gmail.com
_universidad_de_palermo,ingeniería_electrónica,08/Jan/21,daniel_espinoza,m,,10/Mar/75,4178,,devon34@yahoo.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,20/Nov/20,jesus_brown,m,,25/Aug/10,4500,,josephdillon@hotmail.com
_universidad_de_palermo,bioquímica,28/Sep/20,martha_mendoza,f,,03/Jan/01,1636,,sfreeman@gmail.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,12/Jan/21,joshua_greene,m,,27/Dec/98,6228,,sethgray@hotmail.com
_universidad_de_palermo,ingeniería_electrónica,13/Nov/20,angela_monroe,f,,14/May/49,3592,,linda96@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,22/Nov/20,bradley_sherman,m,,28/Apr/88,7135,,brianmason@hotmail.com
_universidad_de_palermo,técnico_para_bioterios_,21/Oct/20,hunter_sanders,m,,07/Mar/20,6228,,kcarter@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,06/Dec/20,jerry_hansen,m,,30/Sep/79,5329,,spencerchristopher@yahoo.com
_universidad_de_palermo,actuario_,25/Dec/20,joshua_rodgers,m,,19/Feb/11,5587,,kim89@yahoo.com
_universidad_de_palermo,ingeniería_mecánica,27/Sep/20,mr._richard_guerra_md,m,,22/Mar/14,2909,,laradana@hotmail.com
_universidad_de_palermo,medicina,10/Oct/20,janice_trujillo,f,,09/Dec/45,8158,,jeffreylee@hotmail.com
_universidad_de_palermo,licenciatura_en_sociología_,06/Sep/20,seth_mcclain,m,,13/Mar/16,7403,,zhoffman@gmail.com
_universidad_de_palermo,licenciatura_en_psicología,15/Jan/21,michael_suarez,m,,10/Oct/83,3332,,david89@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,16/Sep/20,erin_terry,f,,11/Mar/44,3229,,colemanblake@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,03/Oct/20,tim_fry,m,,07/Mar/12,7001,,thomasjustin@gmail.com
_universidad_de_palermo,técnico_para_bioterios_,05/Nov/20,jonathan_elliott,m,,11/May/28,6369,,nbell@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,05/Sep/20,lauren_walker,f,,06/Dec/03,1804,,madisonberry@hotmail.com
_universidad_de_palermo,técnico_para_bioterios_,22/Oct/20,jack_gray,m,,28/May/21,7545,,heatherkeith@yahoo.com
_universidad_de_palermo,medicina,26/Oct/20,jesus_mendoza,m,,09/Jul/21,5707,,gbowman@yahoo.com
_universidad_de_palermo,licenciatura_en_psicología,25/Jan/21,dakota_crawford,m,,01/Jun/21,7163,,edward24@gmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,04/Sep/20,roger_barron,m,,25/Feb/20,8124,,nicole29@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,10/Jan/21,mrs._shannon_williams,f,,06/Nov/06,6725,,rkelly@gmail.com
_universidad_de_palermo,licenciatura_en_psicología,16/Sep/20,andrea_contreras,f,,18/Dec/07,3185,,jamiemiller@hotmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,16/Nov/20,sara_pratt,f,,31/Mar/46,5435,,susan45@gmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,12/Dec/20,kelly_conner,f,,07/May/60,7613,,elizabethryan@gmail.com
_universidad_de_palermo,ingeniería_mecánica,29/Nov/20,jordan_page,m,,18/May/87,8175,,cynthiataylor@gmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,10/Jan/21,tammy_hopkins,f,,27/Mar/11,3500,,jeremyhaley@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,06/Oct/20,alexis_williams,f,,14/Jun/29,9210,,rgreen@hotmail.com
_universidad_de_palermo,ingeniería_en_informática,20/Nov/20,breanna_gray,f,,28/Nov/94,5612,,danielsbrett@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,10/Dec/20,jeffrey_reed,m,,03/Apr/76,3136,,fjohnston@yahoo.com
_universidad_de_palermo,técnico_para_bioterios_,28/Jan/21,kaitlyn_wright,f,,15/Sep/27,4601,,christinadaniels@hotmail.com
_universidad_de_palermo,ciencias_veterinarias,17/Jan/21,beth_edwards,f,,20/Apr/06,6531,,richard28@hotmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,07/Nov/20,joseph_allen,m,,16/Jul/97,8118,,maddengregory@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,08/Sep/20,lisa_brown,f,,21/Sep/02,6628,,vhughes@gmail.com
_universidad_de_palermo,licenciatura_en_psicología,03/Dec/20,lindsey_ward,f,,09/Dec/40,4186,,lindafoster@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,10/Jan/21,james_baldwin,m,,22/Apr/15,5557,,christine01@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,06/Nov/20,corey_salazar,m,,17/Feb/78,4431,,sandrachavez@gmail.com
_universidad_de_palermo,ingeniería_mecánica,30/Jan/21,timothy_snyder,m,,29/Apr/15,3620,,lward@gmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,17/Nov/20,robin_peterson,f,,22/Mar/14,3700,,palvarez@gmail.com
_universidad_de_palermo,licenciatura_en_administración_,05/Oct/20,abigail_day,f,,22/Jun/43,2824,,isims@gmail.com
_universidad_de_palermo,contador_público_,28/Dec/20,joanna_smith,f,,02/Sep/59,3116,,jodiconley@gmail.com
_universidad_de_palermo,contador_público_,16/Sep/20,patrick_montoya,m,,06/Apr/07,5621,,anthonyclark@gmail.com
_universidad_de_palermo,bioquímica,08/Nov/20,bryan_lopez,m,,25/Feb/18,5750,,smurray@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,02/Dec/20,melinda_wagner,f,,18/Jun/32,6317,,charles87@gmail.com
_universidad_de_palermo,ingeniería_mecánica,20/Dec/20,ronald_castillo,m,,15/May/15,6361,,gregorypham@hotmail.com
_universidad_de_palermo,técnico_para_bioterios_,15/Dec/20,daniel_yoder,m,,21/Aug/01,2944,,everettwilliam@hotmail.com
_universidad_de_palermo,medicina,26/Nov/20,chad_acosta,m,,23/May/07,5645,,bcarey@yahoo.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,17/Sep/20,valerie_adams,f,,23/Nov/06,3183,,christina66@yahoo.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,24/Sep/20,joshua_cordova,m,,23/Nov/03,6620,,swilliams@yahoo.com
_universidad_de_palermo,ciencias_veterinarias,25/Sep/20,phillip_parks,m,,27/Jul/01,1890,,benjaminhull@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,17/Nov/20,tammy_joseph,f,,17/Apr/82,3138,,pottsashley@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,11/Sep/20,warren_sexton,m,,26/Apr/04,7165,,jared28@hotmail.com
_universidad_de_palermo,farmacia,29/Oct/20,rebecca_scott,f,,20/Jul/18,1627,,griley@yahoo.com
_universidad_de_palermo,actuario_,31/Dec/20,karen_nelson,f,,30/Jun/53,2449,,stevenstracy@gmail.com
_universidad_de_palermo,diseño_industrial,13/Oct/20,christopher_gutierrez,m,,13/Aug/92,2109,,joelsmith@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,11/Nov/20,sarah_simpson,f,,30/Jun/96,1897,,cholmes@gmail.com
_universidad_de_palermo,técnico_para_bioterios_,31/Jan/21,jeremy_poole,m,,27/Dec/51,5730,,ghodge@gmail.com
_universidad_de_palermo,ingeniería_electrónica,19/Oct/20,leslie_morales,f,,23/Jan/09,3366,,brownashley@gmail.com
_universidad_de_palermo,ingeniería_mecánica,31/Oct/20,nicole_rodriguez,f,,01/Mar/75,6559,,briantaylor@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,10/Nov/20,joseph_hampton,m,,13/Jun/31,6530,,angela70@gmail.com
_universidad_de_palermo,técnico_para_bioterios_,03/Jan/21,allen_smith,m,,17/Jan/68,8144,,wjones@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,14/Dec/20,rachel_castaneda,f,,28/Jul/81,4234,,david78@gmail.com
_universidad_de_palermo,ciencias_veterinarias,27/Jan/21,mary_schultz,f,,10/Nov/03,9051,,nealryan@gmail.com
_universidad_de_palermo,farmacia,28/Dec/20,diane_cunningham,f,,04/Apr/14,6360,,robert84@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,04/Jan/21,sarah_dudley,f,,07/Feb/43,9053,,linda13@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,27/Jan/21,jennifer_brown,f,,22/Feb/58,7020,,edwardsbryan@yahoo.com
_universidad_de_palermo,licenciatura_en_artes,29/Dec/20,dawn_nguyen,f,,20/Sep/90,7207,,matthew96@hotmail.com
_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,13/Jan/21,tonya_ortega,f,,26/Nov/04,7400,,stacey04@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,27/Jan/21,cody_sanders,m,,07/Nov/37,7136,,kristin68@gmail.com
_universidad_de_palermo,licenciatura_en_administración_,30/Oct/20,scott_jennings,m,,29/Nov/10,2643,,nmonroe@gmail.com
_universidad_de_palermo,actuario_,24/Nov/20,deborah_taylor,f,,18/May/22,5329,,thomasallison@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,17/Sep/20,lance_robinson,m,,19/Oct/82,9013,,david07@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,01/Sep/20,eric_monroe,m,,16/Jan/40,4605,,joseph69@gmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,29/Dec/20,rachel_drake,f,,16/Nov/44,3501,,alexissmith@gmail.com
_universidad_de_palermo,licenciatura_en_psicología,01/Sep/20,mark_smith,m,,02/Oct/30,6743,,ashleybarnes@gmail.com
_universidad_de_palermo,farmacia,19/Nov/20,travis_lloyd,m,,14/May/54,3433,,anthony07@yahoo.com
_universidad_de_palermo,agronomía,10/Nov/20,katelyn_rivera,f,,03/May/58,3428,,sandra31@yahoo.com
_universidad_de_palermo,agronomía,27/Nov/20,anna_weaver,f,,06/Feb/62,7603,,hriggs@yahoo.com
_universidad_de_palermo,licenciatura_en_artes,25/Jan/21,keith_mccarthy,m,,30/Nov/42,3344,,victoriaanderson@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,02/Sep/20,nicole_walker,f,,28/Mar/09,8324,,george24@gmail.com
_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,15/Dec/20,gregory_simpson,m,,26/Dec/87,6501,,butlerjamie@gmail.com
_universidad_de_palermo,ingeniería_en_informática,23/Sep/20,amber_gonzalez,f,,21/Jun/65,7313,,gutierrezanthony@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,21/Oct/20,andrew_frederick,m,,23/Mar/18,3465,,yhobbs@hotmail.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,12/Oct/20,michelle_garcia_md,f,,11/Feb/72,3318,,panderson@yahoo.com
_universidad_de_palermo,bioquímica,29/Jan/21,nicholas_harris,m,,05/Jul/05,3287,,katherinelong@hotmail.com
_universidad_de_palermo,licenciatura_en_administración_,24/Sep/20,lisa_ross,f,,17/Aug/15,2521,,phall@yahoo.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,14/Jan/21,kathryn_herrera,f,,20/Mar/43,4514,,ronald43@hotmail.com
_universidad_de_palermo,arquitectura,28/Jan/21,scott_davies,m,,19/May/48,3118,,debrasmith@gmail.com
_universidad_de_palermo,ciencias_veterinarias,27/Sep/20,tonya_mccarthy,f,,23/Jul/90,8307,,yandrade@gmail.com
_universidad_de_palermo,farmacia,09/Nov/20,steve_francis,m,,20/Jun/58,3118,,lsparks@hotmail.com
_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,22/Sep/20,angela_jefferson,f,,04/Feb/07,7160,,nicholashunter@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,08/Sep/20,michaela_meza,f,,27/Oct/71,3018,,ramoskimberly@yahoo.com
_universidad_de_palermo,agronomía,12/Nov/20,margaret_moore,f,,11/Apr/22,2240,,katiemathews@yahoo.com
_universidad_de_palermo,licenciatura_en_sociología_,13/Jan/21,brett_paul,m,,03/Dec/18,3016,,denisecruz@gmail.com
_universidad_de_palermo,ingeniería_en_informática,29/Jan/21,daniel_wu,m,,05/Oct/99,3185,,kimberlyhutchinson@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,13/Nov/20,joseph_hall,m,,03/Dec/13,6369,,hrogers@yahoo.com
_universidad_de_palermo,agronomía,18/Jan/21,jennifer_campbell,f,,25/Sep/44,3353,,jenningsbrittany@hotmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,19/Oct/20,jill_kim,f,,21/Jul/03,3700,,maureen50@hotmail.com
_universidad_de_palermo,técnico_para_bioterios_,01/Dec/20,jon_knight,m,,01/Aug/22,2146,,jonescody@gmail.com
_universidad_de_palermo,diseño_industrial,02/Oct/20,natalie_garcia,f,,25/Aug/74,5427,,tammycontreras@gmail.com
_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,16/Dec/20,david_burton,m,,01/Oct/83,1657,,stephen79@gmail.com
_universidad_de_palermo,contador_público_,26/Sep/20,anthony_savage,m,,13/Feb/91,3032,,kimberlycoleman@yahoo.com
_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,09/Jan/21,jonathan_wright,m,,06/Aug/32,2405,,melissagregory@yahoo.com
_universidad_de_palermo,contador_público_,25/Nov/20,justin_acosta,m,,05/Jul/43,3433,,cmunoz@gmail.com
_universidad_de_palermo,licenciatura_en_administración_,05/Oct/20,martha_hall,f,,07/Feb/12,8364,,robert67@hotmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,22/Jan/21,lisa_cook,f,,12/Oct/13,1647,,sskinner@gmail.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,09/Dec/20,gregory_jacobson,m,,26/Oct/04,6005,,howardjoel@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_biológicas,21/Oct/20,william_brown,m,,18/Nov/08,6100,,carrie54@gmail.com
_universidad_de_palermo,medicina,22/Dec/20,laura_jenkins,f,,15/Aug/86,7301,,hwilliams@yahoo.com
_universidad_de_palermo,diseño_industrial,13/Jan/21,dana_anthony,f,,29/Jan/58,6665,,garrett88@yahoo.com
_universidad_de_palermo,actuario_,06/Dec/20,kendra_collier,f,,12/May/35,1878,,fordjeanette@hotmail.com
_universidad_de_palermo,ingeniería_en_informática,10/Sep/20,patricia_steele,f,,08/Apr/18,5775,,smendez@gmail.com
_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,22/Jan/21,john_davis,m,,18/Oct/45,1881,,jherrera@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,11/Dec/20,krista_johnson,f,,06/Oct/44,2154,,laura01@gmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,03/Nov/20,kelly_parsons,m,,11/Jan/68,6017,,sholt@hotmail.com
_universidad_de_palermo,ciencias_veterinarias,19/Oct/20,george_henry,m,,07/Jun/51,3283,,johnsonkatherine@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,29/Nov/20,brianna_richardson,f,,06/May/15,6331,,christensenkaitlyn@hotmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,02/Jan/21,olivia_byrd,f,,03/Sep/83,8411,,lesliecook@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,11/Jan/21,robert_kramer,m,,15/Oct/80,4164,,joshuabeck@yahoo.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,29/Dec/20,dustin_anderson,m,,04/Jan/63,3107,,cmorrison@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencia_política_,08/Sep/20,stephen_fernandez,m,,19/Dec/09,7637,,melaniehunter@hotmail.com
_universidad_de_palermo,ingeniería_mecánica,16/Oct/20,cody_jackson,m,,18/Sep/63,2931,,nchen@yahoo.com
_universidad_de_palermo,ingeniería_en_informática,15/Nov/20,erin_edwards,f,,26/Nov/57,5560,,michael68@gmail.com
_universidad_de_palermo,ingeniería_mecánica,09/Nov/20,melvin_caldwell,m,,16/Mar/69,8303,,eric35@hotmail.com
_universidad_de_palermo,licenciatura_en_artes,29/Sep/20,gary_vargas,m,,19/Sep/93,2113,,williamsonjoan@hotmail.com
_universidad_de_palermo,ciencias_veterinarias,27/Nov/20,jessica_robertson,f,,15/Jun/70,5431,,wellsjared@hotmail.com
_universidad_de_palermo,ingeniería_en_informática,21/Nov/20,dr._selena_jones,f,,14/Jan/18,3216,,johnsonjames@yahoo.com
_universidad_de_palermo,actuario_,29/Sep/20,stephanie_davis,f,,25/May/14,8333,,yhenry@gmail.com
_universidad_de_palermo,medicina,28/Sep/20,james_case,m,,08/Jan/71,6474,,rebecca54@hotmail.com
_universidad_de_palermo,ciencias_veterinarias,02/Oct/20,maria_robertson,f,,19/Nov/65,2121,,joseortega@hotmail.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,18/Oct/20,paul_bradshaw,m,,13/Jun/03,5705,,geraldbrown@gmail.com
_universidad_de_palermo,bioquímica,27/Oct/20,linda_walters,f,,28/Jan/21,7517,,mikemiranda@gmail.com
_universidad_de_palermo,actuario_,31/Dec/20,charles_harper,m,,12/Oct/10,5325,,nbates@hotmail.com
_universidad_de_palermo,diseño_industrial,11/Jan/21,melissa_mullen_dvm,f,,13/Oct/08,3703,,alexandra89@hotmail.com
_universidad_de_palermo,ingeniería_mecánica,19/Nov/20,tony_phillips,m,,10/Mar/76,2905,,riveracarolyn@hotmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,06/Dec/20,gary_moyer,m,,22/Sep/19,3011,,bartlettleslie@hotmail.com
_universidad_de_palermo,actuario_,28/Sep/20,linda_parsons,f,,17/Jan/77,3306,,gavinallen@hotmail.com
_universidad_de_palermo,diseño_de_imagen_y_sonido,08/Sep/20,katelyn_rogers,f,,21/Jul/87,7000,,erika35@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_geológicas,04/Oct/20,nathan_pitts,m,,03/Jul/89,6301,,anthony93@hotmail.com
_universidad_de_palermo,licenciatura_en_musicoterapia,15/Nov/20,javier_pierce,m,,29/Nov/11,8127,,murraydavid@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,26/Dec/20,alicia_black,f,,26/Aug/86,5500,,cmcintosh@gmail.com
_universidad_de_palermo,contador_público_,30/Sep/20,matthew_carpenter,m,,12/Mar/01,5372,,krystal57@gmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,05/Nov/20,james_romero,m,,25/Dec/18,7225,,smithkelly@gmail.com
_universidad_de_palermo,ingeniería_mecánica,09/Jan/21,kirk_patrick,m,,09/Jul/03,3021,,farrelltracy@yahoo.com
_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,01/Feb/21,nancy_ruiz,f,,18/Jan/41,9111,,charles28@gmail.com
_universidad_de_palermo,licenciatura_en_terapia_ocupacional,28/Sep/20,jennifer_cruz,f,,15/Jul/26,3085,,bryce13@gmail.com
_universidad_de_palermo,ingeniería_mecánica,12/Nov/20,tracy_doyle,f,,18/Sep/08,8180,,michellestephens@gmail.com
_universidad_de_palermo,farmacia,13/Sep/20,steven_duarte,m,,28/Jan/73,3433,,iwhite@hotmail.com
_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,13/Nov/20,jordan_davis,m,,09/Dec/77,8148,,burgesstodd@gmail.com
_universidad_de_palermo,bioquímica,09/Oct/20,christian_fletcher,m,,16/Feb/86,6417,,phillipsmonica@hotmail.com
