university,career,last_name,gender,birthdate,age,postal_code,location,email,inscription_date
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ENGINEER,-CONTROL-AND-INSTRUMENTATION",RACHEL-THOMAS,F,08-03-1907,,,EL-DURAZNO,TIMOTHY53@HOTMAIL.COM,2020-05-05
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HOSPITAL-PHARMACIST,ADAM-BENNETT,M,04-09-1951,,,AGUARA-CUA,CATHERINE29@YAHOO.COM,2020-12-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PARAMEDIC,JOHN-HESTER,M,08-01-2004,,,MANUEL-B-GONNET,MICHELE55@HOTMAIL.COM,2020-10-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PUBLIC-RELATIONS-OFFICER,JAY-BARRY,M,29-03-1985,,,LA-RIBERA,MHALL@GMAIL.COM,2020-09-09
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LEGAL-EXECUTIVE,CRYSTAL-HUMPHREY,F,01-06-1919,,,12-DE-OCTUBRE,FUENTESJAMES@YAHOO.COM,2020-06-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BROADCAST-JOURNALIST,MATTHEW-CARTER-JR.,M,02-07-1922,,,SAN-FRANCISCO-SOLANO,ALEXANDRA05@YAHOO.COM,2020-11-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,AGRICULTURAL-CONSULTANT,SARAH-PETERSON,F,10-09-1913,,,ARENAZA,NHOWARD@HOTMAIL.COM,2020-11-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HORTICULTURAL-CONSULTANT,VALERIE-WILLIAMS-MD,F,15-04-1979,,,BUSTAMANTE,WWILSON@GMAIL.COM,2020-10-05
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RADIO-BROADCAST-ASSISTANT,LAURA-VAUGHN,F,09-10-1975,,,ARROYO-CANELON,DMORENO@YAHOO.COM,2020-02-20
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"NURSE,-MENTAL-HEALTH",MICHAEL-GARZA,M,07-01-2020,,,BUENA-ESPERANZA,WILLIAMSETHAN@HOTMAIL.COM,2020-05-12
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,IT-TRAINER,DIANA-THOMAS,F,22-05-1964,,,ALDEA-SAN-GREGORIO,LAURAWHITE@HOTMAIL.COM,2020-07-06
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PURCHASING-MANAGER,SUSAN-STRICKLAND,F,15-04-1948,,,BAGUAL,JACOBROGERS@GMAIL.COM,2020-04-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,EXERCISE-PHYSIOLOGIST,RYAN-GUTIERREZ,M,04-03-1960,,,EMPALME-VILLA-CONSTITUCION,PTHOMPSON@YAHOO.COM,2020-11-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"TEACHER,-PRIMARY-SCHOOL",LISA-SMITH,F,16-03-2007,,,AGUADA-DEL-LORO,PAULA39@GMAIL.COM,2020-02-06
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"SOLICITOR,-SCOTLAND",KELLY-ORTIZ,F,09-11-1973,,,ANGELITA,SGALLAGHER@YAHOO.COM,2020-04-13
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RESTAURANT-MANAGER,JENNIFER-FLEMING,F,19-01-2019,,,CARAHUNCO,JERRYDAY@YAHOO.COM,2020-08-05
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"EDUCATION-OFFICER,-COMMUNITY",PATRICK-PAGE,M,16-03-1910,,,CALDERON,BRITTANYROBINSON@HOTMAIL.COM,2020-06-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ADVERTISING-ACCOUNT-PLANNER,KAYLA-WASHINGTON,F,01-08-1913,,,CARMEN,URUSH@GMAIL.COM,2020-02-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RESEARCH-SCIENTIST-(LIFE-SCIENCES),ERICA-JONES,F,15-02-1971,,,ALIJILAN,CYNTHIA50@YAHOO.COM,2020-05-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HORTICULTURAL-CONSULTANT,JULIA-PATTERSON,F,08-01-1928,,,LA-ISABEL,KARENDUNCAN@GMAIL.COM,2020-05-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"RUNNER,-BROADCASTING/FILM/VIDEO",PEDRO-JOHNSON,M,24-03-1921,,,BARRIO-CAROSIO,MYU@GMAIL.COM,2020-09-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,POLICE-OFFICER,JOSHUA-CRUZ,M,26-04-2014,,,ALVAREZ-JONTE,POWENS@GMAIL.COM,2020-09-01
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FINANCIAL-TRADER,FRANCES-SMITH,F,15-02-1990,,,BERNARDO-DE-IRIGOYEN,KELLYWRIGHT@HOTMAIL.COM,2020-07-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FURNITURE-CONSERVATOR/RESTORER,VINCENT-GOULD,M,13-04-1919,,,LAS-PALMAS,MARYGARZA@GMAIL.COM,2020-04-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CAREERS-ADVISER,RICHARD-HARDIN,M,07-02-1953,,,AGUA-DE-LAS-PALOMAS,WALLSUZANNE@HOTMAIL.COM,2020-07-31
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RADIO-PRODUCER,MATTHEW-BLAIR,M,29-05-1996,,,ZONA-DELTA-SAN-FERNANDO,GREGORY86@HOTMAIL.COM,2020-11-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TRANSPORT-PLANNER,ASHLEY-TRUJILLO,F,28-07-2006,,,ESCUELA-AGRICOLA-DON-BOSCO,SCOTT98@GMAIL.COM,2020-03-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MANUFACTURING-ENGINEER,JENNIFER-BRAY,F,06-07-1911,,,BOCAS,MARKWEBB@GMAIL.COM,2020-03-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HYDROLOGIST,MICHAEL-JOHNSON,M,07-05-1988,,,AZTEAZU,JANETHESS@YAHOO.COM,2020-09-06
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SECRETARY/ADMINISTRATOR,DAVID-CLEMENTS,M,08-04-1930,,,BOSQUES,MELISSATREVINO@GMAIL.COM,2020-06-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONTROL-AND-INSTRUMENTATION-ENGINEER,JAMES-SMITH,M,11-05-1907,,,JUAN-VUCETICH-EX-DR-R-LEVENE,DAWN57@GMAIL.COM,2020-03-11
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"SCIENTIST,-PRODUCT/PROCESS-DEVELOPMENT",JOHN-KING,M,15-12-2016,,,ARAÑITA,REGINACANNON@GMAIL.COM,2020-09-10
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ILLUSTRATOR,DANIEL-STRICKLAND,M,31-07-1929,,,HUGHES,ACANTU@HOTMAIL.COM,2020-09-29
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FACILITIES-MANAGER,SHARON-YANG,F,06-06-1945,,,AGUADITA,EMILY97@YAHOO.COM,2020-03-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DANCE-MOVEMENT-PSYCHOTHERAPIST,IAN-HOLMES-PHD,M,06-02-1951,,,ALGARROBO-GRANDE,MCDOWELLBRITTANY@HOTMAIL.COM,2020-06-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HERITAGE-MANAGER,JEREMY-SWEENEY,M,18-09-1935,,,COLIQUEO,CAROLINEMONTOYA@YAHOO.COM,2020-09-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,VIDEO-EDITOR,RENEE-KING,F,01-06-2009,,,ALMACEN-CASTRO,XPAGE@HOTMAIL.COM,2020-06-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,NEUROSURGEON,KAYLA-HOLMES,F,07-11-1965,,,CABRAL-CUE,KELLI86@YAHOO.COM,2020-06-10
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PSYCHOLOGIST,-EDUCATIONAL",TIMOTHY-PHILLIPS,M,13-11-1968,,,ANTONIO-CARBONI,RACHEL94@YAHOO.COM,2020-06-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ENGINEER,-PRODUCTION",ELIZABETH-JONES,F,19-04-2003,,,BAHIA-TRANQUILA,BOBBYJACKSON@YAHOO.COM,2020-10-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PRODUCTION-ASSISTANT,-RADIO",CHRISTOPHER-CARTER,M,08-07-1927,,,ALTO-HUACO,HOERIC@YAHOO.COM,2020-03-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HISTORIC-BUILDINGS-INSPECTOR/CONSERVATION-OFFICER,MICHAEL-FIELDS,M,22-07-1940,,,BELLA-VISTA,PATTY79@YAHOO.COM,2020-08-31
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ACCOMMODATION-MANAGER,JEFFREY-NELSON,M,10-09-1910,,,COLONIA-EGIDO,IANDERSON@GMAIL.COM,2020-04-13
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TRADE-MARK-ATTORNEY,SAMUEL-ROBERTS,M,29-07-1980,,,BAHIA-LANGARA,JAMES51@HOTMAIL.COM,2020-03-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,STAGE-MANAGER,SARAH-RICHARDS,F,18-06-1909,,,LA-VITICOLA,ROBERSONSHAWN@GMAIL.COM,2020-03-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CONFERENCE-CENTRE-MANAGER,ALAN-HICKS,M,01-02-1980,,,CAMPO-MONTE-LA-VIRUELA,CHRISTOPHERMORRIS@HOTMAIL.COM,2020-08-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RISK-ANALYST,MICHAEL-JOHNSON,M,26-12-1998,,,LA-PUNTA,AMBERBROWN@GMAIL.COM,2020-09-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PUBLIC-RELATIONS-OFFICER,ROBERT-JOHNSON,M,18-09-2010,,,ARGERICH,PERRYLITTLE@GMAIL.COM,2020-09-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ENVIRONMENTAL-MANAGER,JUSTIN-DOUGLAS,M,16-03-1917,,,ALFREDO-DEMARCHI,KRISTIN36@HOTMAIL.COM,2020-02-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,OPERATIONAL-INVESTMENT-BANKER,NATHANIEL-BARKER,M,04-09-1957,,,EL-POTRERO,KATHY12@GMAIL.COM,2020-02-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INSURANCE-ACCOUNT-MANAGER,AUSTIN-WOOD,M,16-02-1989,,,EL-PORVENIR,LARSENMICHAEL@YAHOO.COM,2020-08-10
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,COMMUNITY-DEVELOPMENT-WORKER,CAROL-VILLARREAL,F,23-10-1994,,,GENTE-GRANDE,DAVIESALEC@YAHOO.COM,2020-11-15
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RETAIL-BUYER,MARY-HOGAN,F,03-03-2015,,,COLONIA-LA-BLANQUITA,JESSICAPARSONS@YAHOO.COM,2020-09-22
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CERAMICS-DESIGNER,BRYAN-WILSON,M,29-03-1911,,,COLONIA-HARDY,MELISSA80@HOTMAIL.COM,2020-04-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CLINICAL-CYTOGENETICIST,HALEY-PETERS,F,30-12-1940,,,BARRIO-GRAL-JOSE-DE-SAN-MARTIN,KMORALES@YAHOO.COM,2020-04-22
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRODUCTION-MANAGER,KIMBERLY-ADAMS,F,29-11-1945,,,ALEJANDRA,MONICA99@GMAIL.COM,2020-06-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BUILDING-CONTROL-SURVEYOR,MICHELLE-YODER,F,12-05-1975,,,KILOMETRO-23,TRAVISJOHNSON@HOTMAIL.COM,2020-10-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DIAGNOSTIC-RADIOGRAPHER,DAWN-CARPENTER,F,10-10-1977,,,CONCEPCION-DEL-BERMEJO,MRODRIGUEZ@HOTMAIL.COM,2020-03-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SPORT-AND-EXERCISE-PSYCHOLOGIST,HOWARD-MORROW,M,18-06-1962,,,EMPALME-VILLA-CONSTITUCION,DRAKEMARIA@HOTMAIL.COM,2020-12-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PSYCHOLOGIST,-COUNSELLING",SUSAN-CARTER,F,08-01-2009,,,COLMAN,ROBLESWILLIAM@GMAIL.COM,2020-04-05
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FREIGHT-FORWARDER,LEAH-DELEON,F,10-07-1941,,,CRAMER,THERESA13@YAHOO.COM,2020-05-02
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SET-DESIGNER,TERESA-BATES,F,19-06-1909,,,PASO-DEL-REY,SHELTONKAREN@HOTMAIL.COM,2020-05-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"RESEARCH-OFFICER,-TRADE-UNION",TERRI-HOPKINS,F,06-04-1945,,,HAEDO,FCABRERA@HOTMAIL.COM,2020-10-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MEDICAL-TECHNICAL-OFFICER,SARAH-ARNOLD,F,12-05-1917,,,BELLA-VISTA,FCALHOUN@GMAIL.COM,2020-06-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FINANCIAL-CONTROLLER,KATHERINE-BAKER,F,12-04-2003,,,MORON,GLASSANN@HOTMAIL.COM,2020-05-22
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,THEATRE-MANAGER,ISAAC-DUDLEY,M,25-04-1933,,,BIGAND,VINCENT69@YAHOO.COM,2020-04-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BROADCAST-PRESENTER,MARIA-TAYLOR,F,05-02-1944,,,CAMPO-GALLOSO,AWEBB@HOTMAIL.COM,2020-02-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,GEOCHEMIST,DANIEL-BROWN,M,13-11-1938,,,EDUARDO-COSTA,SJONES@HOTMAIL.COM,2020-11-13
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TECHNICAL-SALES-ENGINEER,BRETT-CRUZ,M,22-12-1987,,,VILLA-RAFFO,DAKOTAANDERSON@GMAIL.COM,2020-03-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TREE-SURGEON,LAWRENCE-MOLINA,M,23-04-1916,,,EL-ESPINILLO,ALVARADOKRISTIN@HOTMAIL.COM,2020-04-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FURNITURE-DESIGNER,JENNY-CARTER,F,22-12-2013,,,GUAMINI,DMOORE@YAHOO.COM,2020-03-06
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PSYCHOLOGIST,-CLINICAL",DONNA-DIAZ,F,12-06-1919,,,ABRA,CURTISKNAPP@YAHOO.COM,2020-08-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PRESENTER,-BROADCASTING",GREGORY-JOHNSON,M,18-12-2018,,,CAÑADON-BOTELLO,CHEYENNE88@HOTMAIL.COM,2020-07-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARTS-DEVELOPMENT-OFFICER,ALAN-MILLER,M,16-10-2014,,,ALEJANDRA,SMITHDARREN@GMAIL.COM,2020-08-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRODUCT-MANAGER,LISA-MARTINEZ,F,23-01-1982,,,ARROYO-TOMAS,BRANDONLEONARD@GMAIL.COM,2020-06-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,BARRISTER'S-CLERK,TROY-BURNS,M,13-01-2016,,,COLONIA-CLARA,BROOKSKYLE@HOTMAIL.COM,2020-08-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRODUCT/PROCESS-DEVELOPMENT-SCIENTIST,ANGELA-ANDERSON,F,07-02-1986,,,CASCADA-LOS-CANTAROS,ALEXAMILLER@GMAIL.COM,2020-04-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,VIDEO-EDITOR,OLIVIA-GARCIA,F,19-02-1987,,,ARENALES,POLLARDRICHARD@HOTMAIL.COM,2020-07-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FURNITURE-CONSERVATOR/RESTORER,DEREK-CASTILLO,M,13-08-1928,,,EL-ZORRO,HKING@HOTMAIL.COM,2020-12-09
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CLINICAL-RESEARCH-ASSOCIATE,MIA-ROBINSON,F,08-05-1992,,,BASE-AERONAVAL-PUNTA-INDIO,NFOWLER@GMAIL.COM,2020-04-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SCIENTIFIC-LABORATORY-TECHNICIAN,JOHN-VILLEGAS,M,16-07-1914,,,AGUA-BLANCA,COLLINSKIMBERLY@GMAIL.COM,2020-02-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PSYCHOLOGIST,-OCCUPATIONAL",VICTORIA-AVILA,F,21-11-1955,,,BALDERRAMA,RANDY13@GMAIL.COM,2020-07-13
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"ADMINISTRATOR,-CIVIL-SERVICE",ASHLEY-BUCHANAN,F,01-12-2003,,,ALTO-DE-SIERRA,CAITLIN81@GMAIL.COM,2020-07-28
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,GEOPHYSICAL-DATA-PROCESSOR,LISA-CERVANTES,F,18-02-1974,,,ALIJILAN,CLARKBENJAMIN@GMAIL.COM,2020-04-02
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TOURISM-OFFICER,DEAN-STEPHENS,M,24-05-2007,,,ALDEA-BRASILERA,CHELSEAVASQUEZ@HOTMAIL.COM,2020-03-20
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HOLIDAY-REPRESENTATIVE,MARK-HAMPTON,M,13-11-1950,,,AVANZADA,RCORTEZ@HOTMAIL.COM,2020-03-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"THERAPIST,-ART",TAMARA-JORDAN,F,06-10-1907,,,DIAMANTE,ROSSMARCUS@GMAIL.COM,2020-02-04
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MENTAL-HEALTH-NURSE,EMILY-SIMPSON,F,09-05-1956,,,ARTURO-VATTEONE,YJORDAN@HOTMAIL.COM,2020-06-29
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,GAFFER,ALEX-JONES,M,27-12-2014,,,BATHURST-ESTACION,BTHOMAS@YAHOO.COM,2020-06-12
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DRILLING-ENGINEER,CHERYL-PRESTON,F,11-01-2014,,,ANEQUE-GRANDE,JACKSONCLIFFORD@HOTMAIL.COM,2020-12-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SPORT-AND-EXERCISE-PSYCHOLOGIST,STEVEN-CLARK,M,04-12-1968,,,OLASCOAGA,KELLIHOFFMAN@GMAIL.COM,2020-11-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PHYSICIST,-MEDICAL",CHRISTOPHER-FRANKLIN,M,06-04-1962,,,VALLE-DE-LAS-LEÑAS,TYLER87@GMAIL.COM,2020-02-20
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MANAGEMENT-CONSULTANT,HOWARD-SALAS,M,17-12-1959,,,CAAGUAZU,PETERSONSYLVIA@GMAIL.COM,2020-04-06
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SALES-PROMOTION-ACCOUNT-EXECUTIVE,JACQUELINE-MARTIN,F,09-09-1924,,,BARRIO-LENCINA,DUFFYJESSICA@YAHOO.COM,2020-11-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HUMAN-RESOURCES-OFFICER,MICHAEL-JOHNSON,M,20-08-1991,,,CAMINO-CENTENARIO-KM-11500,WTERRY@GMAIL.COM,2020-09-01
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,HERITAGE-MANAGER,JULIE-PETERS,F,13-07-1976,,,ALPACHIRI,CAROLYNMELTON@HOTMAIL.COM,2020-09-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"PSYCHOTHERAPIST,-DANCE-MOVEMENT",STACY-ROBERTS,F,15-05-1972,,,ALGARROBITO,LINDAJOHNSON@YAHOO.COM,2020-09-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHARTERED-LEGAL-EXECUTIVE-(ENGLAND-AND-WALES),BRIAN-LEBLANC,M,08-06-1910,,,LEUBUCO,THOMASLISA@GMAIL.COM,2021-01-01
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"INVESTMENT-BANKER,-CORPORATE",MICHAEL-MORRISON,M,11-11-1972,,,ABRA-BAYA,ZROSS@HOTMAIL.COM,2020-05-18
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SPEECH-AND-LANGUAGE-THERAPIST,MRS.-ELIZABETH-ORTIZ,F,14-04-1910,,,ARROYO-CANELON,COOPERJOHN@HOTMAIL.COM,2020-11-26
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,CHARTERED-PUBLIC-FINANCE-ACCOUNTANT,MITCHELL-HENDERSON,M,31-08-1912,,,ALAGON,JOHN12@YAHOO.COM,2020-10-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LOCATION-MANAGER,JANICE-FLETCHER,F,22-06-1982,,,ANGUINAN,JOSERAMIREZ@GMAIL.COM,2020-11-30
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,"CONSERVATOR,-FURNITURE",MICHAEL-RODRIGUEZ,M,20-12-1974,,,22-DE-MAYO,BRANDY57@HOTMAIL.COM,2020-09-29
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,TRANSPORT-PLANNER,REBECCA-SCHMIDT,F,04-10-1931,,,FRANKLIN,DIXONMARK@GMAIL.COM,2020-02-24
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,DIETITIAN,ELAINE-BLACK,F,29-04-2020,,,VILLA-LERGA,LARRYBOLTON@HOTMAIL.COM,2020-02-21
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ASSOCIATE-PROFESSOR,AMANDA-CLEMENTS,F,30-12-1957,,,ALEGRIA,ASHLEY45@YAHOO.COM,2020-11-27
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,GLASS-BLOWER/DESIGNER,SHELBY-WEAVER,F,20-08-1906,,,CALERA,YANGANN@YAHOO.COM,2020-07-22
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,COMMUNICATIONS-ENGINEER,TIMOTHY-MARTINEZ,M,03-04-1952,,,LA-CALIFORNIA,AWILLIS@GMAIL.COM,2020-07-08
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ASSOCIATE-PROFESSOR,MARK-JOHNSON,M,23-09-1990,,,BUEN-RETIRO,GARY95@YAHOO.COM,2020-05-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RURAL-PRACTICE-SURVEYOR,ROGER-MANN,M,03-08-1925,,,BANFIELD,RICARDORODRIGUEZ@GMAIL.COM,2020-01-14
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FORENSIC-PSYCHOLOGIST,JENNY-THOMPSON,F,03-10-1976,,,GRAND-BOURG,CHRISTINAGOOD@HOTMAIL.COM,2020-06-23
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PSYCHIATRIST,MATTHEW-JEFFERSON,M,11-11-1925,,,LABARDEN,OBARKER@HOTMAIL.COM,2020-03-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,INSURANCE-BROKER,NATALIE-HARVEY,F,20-07-1927,,,AGOTE,GORTIZ@YAHOO.COM,2020-10-20
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,PRODUCT-MANAGER,MICHAEL-POLLARD,M,17-05-2012,,,AREQUITO,UHALE@YAHOO.COM,2020-04-25
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,FIREFIGHTER,JAMES-ELLIS,M,01-08-1973,,,ARROYO-CASTILLO,LEEJOHN@YAHOO.COM,2020-02-03
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,RISK-ANALYST,SANDRA-CROSBY,F,20-01-1906,,,LA-PUNTA,ANTHONY85@GMAIL.COM,2020-09-17
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,ARTIST,SARAH-CARTER,F,24-08-1948,,,INDACOCHEA,CRAWFORDMICHELLE@GMAIL.COM,2020-06-19
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,SPEECH-AND-LANGUAGE-THERAPIST,DAVID-GRIMES,M,11-09-1948,,,EL-HORNO,MACIASCHRISTOPHER@YAHOO.COM,2020-05-29
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,METEOROLOGIST,PATRICK-PARKER,M,14-12-1951,,,ESTACION-CORONEL-PRINGLES,VSUTTON@HOTMAIL.COM,2020-10-16
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,LEARNING-MENTOR,WILLIAM-WEAVER,M,04-08-2019,,,AGUA-COLORADA,WFITZPATRICK@HOTMAIL.COM,2020-06-07
-FACULTAD-LATINOAMERICANA-DE-CIENCIAS-SOCIALES,MAKE,ANNA-SNYDER,F,07-07-1990,,,CANTERA-AGUIRRE,GWENDOLYNRAMIREZ@YAHOO.COM,2020-06-14
