university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
universidad tecnológica nacional,ingeniería electrónica,2020/11/08,,anthony bowen,m,1938/07/25,,,alegre,kaylaschmidt@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/10/04,,nicole stone,f,1949/08/23,,,capilla guadalupe norte,kennethhughes@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/11/21,,cody gonzalez,m,1942/10/03,,,fortin lavalle,stephencampbell@gmail.com
universidad tecnológica nacional,licenciatura en psicología,2020/11/07,,alexander brown,m,1943/09/27,,,campo redondo,ibrown@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/11/08,,billy mack,m,2014/10/07,,,avia terai,phillip80@yahoo.com
universidad tecnológica nacional,actuario ,2021/01/28,,lauren cunningham,f,1973/11/28,,,colonia nac de alienados,williampineda@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020/11/23,,heather webb,f,1990/05/11,,,cabreria,rsteele@gmail.com
universidad tecnológica nacional,farmacia,2020/10/03,,jean williams,f,1932/09/24,,,boliche lata,nperez@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/09/10,,matthew butler,m,2004/02/23,,,colonia bombal,frobinson@yahoo.com
universidad tecnológica nacional,técnico para bioterios ,2020/10/20,,janice weaver,f,2002/07/12,,,campo redondo,amandaespinoza@gmail.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2021/01/25,,phillip santos,m,1920/02/05,,,aranguren,jessica55@gmail.com
universidad tecnológica nacional,ingeniería electrónica,2020/12/24,,chelsea cooper,f,1913/04/30,,,ochenta y cuatro,lawsongabrielle@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/09/20,,joseph lane,m,1970/11/08,,,colonia bombal,jennifer43@gmail.com
universidad tecnológica nacional,licenciatura en artes,2020/10/30,,melvin williams,m,1955/12/31,,,la lucila,juan00@gmail.com
universidad tecnológica nacional,arquitectura,2021/01/22,,jordan thompson,f,2020/08/29,,,correntoso,amyrodriguez@gmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2021/01/29,,matthew fox,m,2003/10/27,,,carilo,perezcarly@hotmail.com
universidad tecnológica nacional,bioquímica,2020/11/03,,vicki norman,f,1926/06/22,,,arroyo chalia,courtneykent@yahoo.com
universidad tecnológica nacional,medicina,2021/01/11,,nancy villanueva,f,1919/11/11,,,11 de septiembre,sarahgreen@gmail.com
universidad tecnológica nacional,licenciatura en sociología ,2020/10/24,,miguel harris,m,1966/01/03,,,colonia rusa,williamhenderson@hotmail.com
universidad tecnológica nacional,contador público ,2021/01/20,,jodi hudson,f,1981/09/12,,,palantelen,pjarvis@hotmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/12/20,,isabel davis,f,1920/10/27,,,el brete,josephmolina@hotmail.com
universidad tecnológica nacional,medicina,2020/09/15,,charles mckee,m,1993/01/03,,,centella,sandrabowman@yahoo.com
universidad tecnológica nacional,técnico para bioterios ,2020/10/07,,barry mcdowell,m,1936/09/07,,,villa hipodromo,moorerobert@gmail.com
universidad tecnológica nacional,contador público ,2020/10/06,,phyllis smith,f,1916/03/03,,,colonia zambungo,jacksonrhonda@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/12/30,,autumn norman,f,1945/05/13,,,agua amarga,heidi63@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/10/04,,jonathan howard,m,1934/03/17,,,el horno,whitethomas@yahoo.com
universidad tecnológica nacional,licenciatura en sociología ,2021/01/12,,cynthia lopez,f,1960/09/23,,,balderrama,stokeswilliam@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021/01/22,,stacy davis,f,1998/07/19,,,altamirano,perkinspatrick@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/11/07,,eric west,m,1964/01/19,,,agua verde,judy45@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/29,,nancy byrd,f,1921/05/29,,,angelita,fredericklyons@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021/01/28,,jimmy wright,m,1963/08/22,,,el potrero,nicole00@hotmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/10/21,,david allen,m,1995/03/12,,,campo el jacaranda,uarias@hotmail.com
universidad tecnológica nacional,bioquímica,2020/12/02,,thomas baker,m,2017/11/09,,,chovet,hayesrichard@hotmail.com
universidad tecnológica nacional,ingeniería en informática,2020/11/07,,timothy anderson iii,m,2003/04/23,,,campo calvo,nbrown@hotmail.com
universidad tecnológica nacional,arquitectura,2021/01/25,,elizabeth norris,f,1965/03/02,,,colonia belgrano,logansamantha@gmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020/12/08,,laura hernandez,f,1931/05/02,,,barrio el tontal,bdavidson@yahoo.com
universidad tecnológica nacional,medicina,2020/10/03,,terry jones,m,1997/06/18,,,colonia santa teresa,tjohnson@gmail.com
universidad tecnológica nacional,ingeniería mecánica,2020/09/01,,billy cooper md,m,1988/04/19,,,alfalad,vrobbins@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/12/11,,jeffrey castaneda,m,1931/12/08,,,arroyo pastora,chavezoscar@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2020/11/12,,lisa griffin,f,2020/02/15,,,cacui,hparks@yahoo.com
universidad tecnológica nacional,contador público ,2020/12/19,,michelle brewer,f,2012/07/07,,,carlos keen,sextontodd@hotmail.com
universidad tecnológica nacional,actuario ,2020/12/08,,kayla adams,f,1929/04/07,,,san andres,garciakevin@hotmail.com
universidad tecnológica nacional,contador público ,2020/11/27,,christopher torres,m,1951/11/29,,,acasape,gregory11@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/11/26,,sara anderson,f,1916/11/22,,,abra mayo,gonzalezshawn@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2020/12/11,,sherry campos,f,2006/03/04,,,angostura,vancejames@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020/09/11,,audrey jimenez,f,2017/03/06,,,sey,jamesanderson@gmail.com
universidad tecnológica nacional,ingeniería en informática,2020/09/25,,mrs. elizabeth ayala md,f,2012/09/21,,,agua de los manantiales,rochamark@hotmail.com
universidad tecnológica nacional,contador público ,2020/12/17,,keith bell,m,2009/03/23,,,cañete,monicamiller@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/10/06,,debbie morrison,f,1959/03/01,,,canning,adriancastro@yahoo.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/11/02,,elijah price,m,2019/07/14,,,baterias,johnstonchristopher@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020/09/08,,nathan ramirez,m,1994/06/01,,,campamento sol,ramirezgrace@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2021/01/24,,william williams,m,1914/07/25,,,paso de los andes,katherine35@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020/09/07,,kimberly thompson,f,1987/11/09,,,gahan,ngalloway@gmail.com
universidad tecnológica nacional,actuario ,2020/11/29,,ryan williams,m,1938/01/03,,,abra guazu,ocrawford@yahoo.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/09/08,,james estrada,m,1906/06/30,,,estacion yerua,natalie44@gmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2021/01/17,,bryan mcdaniel,m,1926/05/13,,,bajo de los sueldos,gwilliams@hotmail.com
universidad tecnológica nacional,actuario ,2020/12/03,,kelly lopez,f,2010/10/11,,,campo aristimuño,clinton39@hotmail.com
universidad tecnológica nacional,ingeniería mecánica,2020/10/13,,tyler miles,m,1913/09/22,,,centenario,matthewjackson@hotmail.com
universidad tecnológica nacional,actuario ,2020/10/03,,sarah livingston,f,1968/10/22,,,cameron,conniegonzalez@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020/11/29,,brian massey,m,1983/05/28,,,castilla,pstewart@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020/10/08,,robert lopez,m,1981/04/02,,,adolfo alsina,johnsonantonio@hotmail.com
universidad tecnológica nacional,licenciatura en psicología,2020/10/13,,megan werner,f,1951/09/02,,,colonia los tres usaris,laura27@gmail.com
universidad tecnológica nacional,licenciatura en psicología,2021/01/31,,john sanchez,m,1959/04/17,,,girodias,harveyandre@gmail.com
universidad tecnológica nacional,licenciatura en sociología ,2021/01/13,,mr. christopher carlson jr.,m,1967/07/20,,,agua amarga,cguzman@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/10/06,,julia gallegos,f,1973/07/14,,,calchaqui,cortiz@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/23,,gina oliver,f,1974/05/12,,,blaquier,michaelpaul@yahoo.com
universidad tecnológica nacional,licenciatura en psicología,2021/01/13,,eric phillips,m,1915/04/14,,,correa,rosejason@yahoo.com
universidad tecnológica nacional,diseño industrial,2020/12/27,,kimberly wood,f,2001/05/14,,,comodoro rivadavia,mhayes@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/11/17,,nancy myers,f,1908/10/25,,,arturo vatteone,rsharp@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2021/02/01,,frank hughes,m,1914/06/27,,,el zorro,rojaskelly@gmail.com
universidad tecnológica nacional,farmacia,2020/09/06,,john harrison,m,1911/07/28,,,alagon,robert81@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020/10/20,,robert reed,m,1909/04/05,,,bombal,gguzman@hotmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/12/15,,jonathan huff,m,1937/12/29,,,los corredores,christopherfletcher@hotmail.com
universidad tecnológica nacional,actuario ,2020/12/06,,cory perez,m,1981/03/13,,,bonpland norte,juliamitchell@hotmail.com
universidad tecnológica nacional,contador público ,2020/12/09,,sandra silva,f,2019/11/24,,,aeropuerto ezeiza,rmay@hotmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2021/01/02,,lori yates,f,2001/02/12,,,12 de octubre,coreygibson@yahoo.com
universidad tecnológica nacional,contador público ,2020/10/27,,michele sherman,f,1989/10/12,,,erezcano,emily86@hotmail.com
universidad tecnológica nacional,licenciatura en psicología,2021/01/23,,renee george,f,2011/11/07,,,corbett,xwilliams@gmail.com
universidad tecnológica nacional,agronomía,2020/12/07,,charles bailey,m,1976/10/20,,,campo rodriguez,lewismallory@gmail.com
universidad tecnológica nacional,agronomía,2020/12/29,,lisa morrison,f,2006/02/17,,,arminda,morenojason@yahoo.com
universidad tecnológica nacional,contador público ,2021/01/11,,mark esparza,m,2006/02/11,,,correa,adkinsmelissa@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021/01/14,,jesus carney,m,2020/04/05,,,juan vucetich ex dr r levene,aliciagalvan@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/12/01,,regina reyes,f,2021/01/26,,,el arbolito,taylortony@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/09/30,,elizabeth mcdaniel,f,1941/03/28,,,funke,kevin96@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020/09/29,,samantha wilson,f,2019/05/05,,,baños pismanta,dianaross@gmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020/09/08,,melissa parker,f,2019/12/23,,,cerana,fjohnson@yahoo.com
universidad tecnológica nacional,bioquímica,2020/10/23,,robert smith,m,1964/03/01,,,el cipres,kelsey48@yahoo.com
universidad tecnológica nacional,ingeniería mecánica,2020/09/15,,steven johnson,m,2021/08/01,,,ricardo rojas,sawyerandrew@hotmail.com
universidad tecnológica nacional,ciencias veterinarias,2021/01/03,,linda price,f,1909/01/12,,,campo monte la viruela,bill63@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/09/18,,micheal lopez,m,1919/11/30,,,ampata,contreraspaul@yahoo.com
universidad tecnológica nacional,actuario ,2020/10/11,,amy miller,f,1957/08/25,,,colonia josefa,dunncynthia@yahoo.com
universidad tecnológica nacional,ingeniería mecánica,2020/11/26,,jose trujillo,m,1952/06/01,,,gorchs,dgarcia@hotmail.com
universidad tecnológica nacional,bioquímica,2021/01/27,,jesus reynolds,m,1939/01/18,,,cinco saltos,cindygarza@yahoo.com
universidad tecnológica nacional,ingeniería mecánica,2020/09/28,,brandon myers,m,1990/04/12,,,batiruana,bakermary@yahoo.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/11/13,,alvin walker,m,1932/09/02,,,barrio la union,lyonssydney@gmail.com
universidad tecnológica nacional,licenciatura en psicología,2021/01/07,,corey burton,m,1964/01/03,,,el cenizo,david48@yahoo.com
universidad tecnológica nacional,actuario ,2020/10/19,,crystal smith,f,2010/07/27,,,buena nueva,garciawesley@gmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/09/26,,tiffany hunter,f,1947/04/19,,,san mayol,jacobblevins@hotmail.com
universidad tecnológica nacional,licenciatura en psicología,2020/10/23,,robin baker,f,1956/01/29,,,bella vista,perkinsrobert@yahoo.com
universidad tecnológica nacional,licenciatura en artes,2020/09/07,,hayley lawson,f,1938/12/07,,,estacion saguier,colonalfred@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/11/18,,michelle patterson,f,1926/10/30,,,villa numancia,dawnwarner@hotmail.com
universidad tecnológica nacional,licenciatura en sociología ,2020/12/16,,kelly reeves,f,2005/12/14,,,jose leon suarez,silvascott@yahoo.com
universidad tecnológica nacional,farmacia,2020/12/02,,jordan bryant,f,1918/01/21,,,la lucila,wharris@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/09/09,,donna lucas,f,1942/04/13,,,cañadon de las vacas,sellersrussell@gmail.com
universidad tecnológica nacional,agronomía,2020/10/12,,blake pitts,m,1975/04/14,,,campo redondo,schneiderlindsey@gmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2021/01/11,,timothy collins,m,1957/11/05,,,colonia la gaviota,moyermichael@gmail.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020/11/10,,nicole myers,f,1915/08/12,,,bigand,davidcarroll@gmail.com
universidad tecnológica nacional,farmacia,2020/09/27,,tina fuentes,f,1963/05/20,,,alzaga,carolynnguyen@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2021/01/01,,louis hawkins,m,1987/06/17,,,9 de julio,troyjenkins@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020/10/10,,matthew roberts,m,2007/09/07,,,don torcuato,williamspenny@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/12/18,,mark williams,m,1985/10/19,,,abramo,bwillis@yahoo.com
universidad tecnológica nacional,diseño industrial,2020/10/25,,aaron wade,m,1924/10/09,,,girodias,jamesburnett@gmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021/01/25,,michelle lee,f,1949/11/02,,,coronel granada,hmiller@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/09/02,,christine dominguez,f,2014/08/01,,,campo la lima,wwhite@hotmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/11/11,,christopher myers,m,2004/05/15,,,estacion saguier,ortegarobert@hotmail.com
universidad tecnológica nacional,técnico para bioterios ,2020/09/06,,angela newman,f,1924/08/18,,,anderson,matthewwilliams@yahoo.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/10/23,,kelly williams,f,1918/05/06,,,kilometro 374,srose@yahoo.com
universidad tecnológica nacional,licenciatura en administración ,2021/01/09,,brian gay,m,1958/06/03,,,acasape,joanhoover@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/12/09,,stacey morales,f,1925/03/26,,,campo crenna,millerlaurie@gmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2021/01/02,,connie macias,f,1990/11/28,,,cucullu,sharon39@hotmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021/01/08,,alyssa jones,f,2007/12/10,,,arturo segui,murphyfrederick@hotmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2020/09/10,,rhonda wilson,f,2002/06/09,,,abra de pives,penningtonnicholas@gmail.com
universidad tecnológica nacional,bioquímica,2020/10/09,,lance mann,m,1979/08/02,,,el lenguaraz,esoto@yahoo.com
universidad tecnológica nacional,licenciatura en administración ,2021/01/07,,andrew snyder,m,1909/07/12,,,alto del saladillo,nathan36@gmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2021/01/29,,katie salinas,f,2005/11/21,,,ambas puntillas,mrussell@yahoo.com
universidad tecnológica nacional,farmacia,2020/11/20,,kevin lopez,m,1942/06/28,,,despeñaderos,jennifer26@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2021/01/12,,savannah herman,f,1998/02/20,,,aguada de guerra,justinmiller@hotmail.com
universidad tecnológica nacional,ingeniería en informática,2020/10/26,,zachary carroll,m,1991/12/27,,,los gauchos,weaverlisa@gmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2020/11/11,,justin macdonald,m,1965/01/24,,,rafael castillo,kboyer@gmail.com
universidad tecnológica nacional,licenciatura en psicología,2021/01/20,,edward brown,m,1918/10/30,,,catamontaña,obriencory@yahoo.com
universidad tecnológica nacional,ciencias veterinarias,2020/11/26,,deborah adams,f,1923/06/16,,,colonia nueva montevideo,michealbradley@yahoo.com
universidad tecnológica nacional,ingeniería en informática,2020/09/18,,maria avila,f,1919/12/08,,,bella vista,oluna@yahoo.com
universidad tecnológica nacional,bioquímica,2020/11/23,,jordan jones,m,1979/09/17,,,la oriental,amberhaynes@gmail.com
universidad tecnológica nacional,medicina,2020/11/03,,rachel green,f,1973/05/08,,,el pingo,jocelynstewart@gmail.com
universidad tecnológica nacional,licenciatura en ciencias geológicas,2020/12/16,,brittany baker,f,1910/08/24,,,alegria,ryanwalter@yahoo.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021/01/04,,jeremy walker,m,1980/04/25,,,cervantes,garzasamuel@gmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/09/03,,sabrina thompson,f,1992/10/03,,,estrada,emurphy@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/12/01,,carlos smith,m,1908/01/21,,,san francisco solano,gibsonandrew@gmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2021/01/15,,stacie hawkins,f,1988/05/04,,,villa de mayo,deanna19@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021/01/06,,mercedes garcia,f,1933/06/02,,,aldea maria luisa,bbolton@hotmail.com
universidad tecnológica nacional,actuario ,2020/11/15,,stacy dougherty,f,1969/05/02,,,cushamen,patricia87@gmail.com
universidad tecnológica nacional,licenciatura en sociología ,2020/11/30,,courtney olsen,f,1923/07/29,,,centinela,davisstacy@gmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/12/27,,jason price,m,1951/03/09,,,agua cercada,gregorystevens@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/10/24,,michelle miller,f,1939/08/15,,,carmen,ohuber@hotmail.com
universidad tecnológica nacional,actuario ,2020/11/05,,joanne frye,f,1962/11/21,,,abbott,ureese@gmail.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020/12/10,,zachary rivas,m,1987/11/05,,,el jupiter,umoran@gmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/10/17,,william thomas,m,2019/01/15,,,juan vucetich ex dr r levene,zachary69@hotmail.com
universidad tecnológica nacional,diseño de imagen y sonido,2020/10/28,,brandon morgan,m,1948/05/03,,,balneario claromeco,nsnyder@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/18,,brian cruz,m,2017/12/23,,,carahunco,deborah78@gmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/10/11,,james rivers,m,1990/08/21,,,nordelta,johnsonpatricia@yahoo.com
universidad tecnológica nacional,ingeniería electrónica,2020/10/10,,dana torres,f,2021/10/30,,,barrio don santiago,wcummings@gmail.com
universidad tecnológica nacional,diseño industrial,2020/11/02,,lauren gross,f,1974/01/03,,,belgrano,maryhartman@gmail.com
universidad tecnológica nacional,licenciatura en planificación y diseño del paisaje,2021/01/26,,debra reeves,f,2009/03/29,,,colonia leiva,huntbrenda@gmail.com
universidad tecnológica nacional,farmacia,2020/12/02,,lisa rogers,f,1954/07/04,,,aranguren,racheljackson@hotmail.com
universidad tecnológica nacional,ingeniería electrónica,2020/09/25,,kaitlyn cross,f,1964/11/09,,,aguango,timothy84@gmail.com
universidad tecnológica nacional,agronomía,2021/01/06,,william cox,m,1933/01/10,,,carmen,kevin10@yahoo.com
universidad tecnológica nacional,ingeniería electrónica,2020/10/31,,kelly beck,f,1977/03/13,,,colonia la india,glenn26@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020/11/08,,jennifer gay dds,f,1986/09/03,,,francisco madero,whitneymary@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/10/10,,nathaniel lopez,m,1924/11/05,,,guillermo e hudson,huntermoreno@hotmail.com
universidad tecnológica nacional,licenciatura en administración ,2020/10/19,,susan mendoza,f,1945/01/12,,,porvenir,carly50@hotmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/09/03,,francisco rowland,m,1981/10/16,,,coronel pringles,amy69@yahoo.com
universidad tecnológica nacional,ingeniería electrónica,2021/01/10,,dale contreras,m,1934/02/16,,,abra el candado,brownkyle@hotmail.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/09/30,,andrew stone,m,1920/03/11,,,san bernardo del tuyu,nicole35@yahoo.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2020/11/01,,christian wilson,m,1924/03/24,,,alberto flores,robert75@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/11/11,,jill taylor,f,1998/05/06,,,isla victoria,petersonstefanie@hotmail.com
universidad tecnológica nacional,bioquímica,2020/12/03,,justin freeman,m,1924/08/05,,,agua azul,edouglas@yahoo.com
universidad tecnológica nacional,licenciatura en relaciones del trabajo ,2020/12/01,,todd cohen,m,1932/09/20,,,la ribera,kylepatterson@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/10/26,,teresa floyd,f,1963/08/31,,,arminda,nguyenjacob@gmail.com
universidad tecnológica nacional,diseño industrial,2020/10/17,,samantha york,f,1946/09/07,,,candelaria sud,frankkaren@hotmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/09/01,,benjamin rice,m,1945/04/16,,,bayauca,timothy98@yahoo.com
universidad tecnológica nacional,licenciatura en administración ,2020/11/17,,christopher meza,m,1931/02/18,,,el olivo,samantha46@yahoo.com
universidad tecnológica nacional,licenciatura en ciencia política ,2020/12/27,,mr. kevin white iii,m,1915/02/08,,,9 de julio,russell74@gmail.com
universidad tecnológica nacional,licenciatura en producción de bioimagenes,2021/01/09,,cristina bowers,f,1937/10/18,,,arroyo mal paso,timothy76@gmail.com
universidad tecnológica nacional,diseño industrial,2021/01/28,,tammie smith,f,1930/07/24,,,fuerte quemado,wsmith@gmail.com
universidad tecnológica nacional,agronomía,2020/12/10,,benjamin snow dvm,m,1931/04/06,,,acasape,yweber@yahoo.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/10/29,,juan hunter,m,1959/09/08,,,drabble,veronicamoore@yahoo.com
universidad tecnológica nacional,farmacia,2020/09/26,,christina lane,f,1962/10/04,,,domselaar,riverajessica@yahoo.com
universidad tecnológica nacional,licenciatura en ciencias antropológicas,2020/09/01,,mrs. desiree perez,f,2008/03/03,,,aguada grande,eduardomartin@gmail.com
universidad tecnológica nacional,ciencias veterinarias,2020/11/21,,ralph lambert,m,1984/11/07,,,rafael calzada,gtorres@gmail.com
universidad tecnológica nacional,licenciatura en artes,2021/01/04,,kelly taylor,f,1942/07/02,,,arroyo corralito,jmolina@hotmail.com
universidad tecnológica nacional,licenciatura en ciencias biológicas,2020/10/16,,christina moreno,f,2002/11/12,,,bombal,levinesheryl@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la educación ,2020/10/01,,allison wright,f,1965/07/09,,,aguada chacay co,melissacampbell@hotmail.com
universidad tecnológica nacional,arquitectura,2020/10/12,,laura douglas,f,1914/07/28,,,aldo bonzi,kanecharles@hotmail.com
universidad tecnológica nacional,bioquímica,2020/10/07,,margaret allen,f,1971/07/06,,,villars,jacobsanthony@hotmail.com
universidad tecnológica nacional,ingeniería en informática,2020/12/07,,debra riddle,f,1917/04/11,,,los frentones,shanefisher@yahoo.com
universidad tecnológica nacional,ingeniería electrónica,2020/09/14,,thomas chang,m,1915/06/11,,,colonia hardy,curtis30@gmail.com
universidad tecnológica nacional,ingeniería electrónica,2020/11/11,,ashley hubbard,f,2017/01/17,,,isla victoria,sdunlap@hotmail.com
universidad tecnológica nacional,licenciatura en artes,2020/11/29,,erin harmon,f,2013/07/29,,,barrio lencina,patriciaoliver@yahoo.com
universidad tecnológica nacional,licenciatura en administración ,2020/10/28,,rebecca drake,f,1964/11/05,,,alvarez jonte,ncraig@yahoo.com
universidad tecnológica nacional,bioquímica,2020/11/23,,danielle spencer,f,1909/09/23,,,catua,robertgonzalez@hotmail.com
universidad tecnológica nacional,contador público ,2020/11/27,,joe taylor,m,1939/07/02,,,campo magnin,nicholasbrown@gmail.com
universidad tecnológica nacional,licenciatura en ciencias ambientales,2020/10/25,,melissa guzman,f,1985/09/10,,,atalaya,kristin33@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2020/11/21,,jennifer davis,f,2009/05/29,,,bahia lapataia,brianyu@gmail.com
universidad tecnológica nacional,ingeniería electrónica,2020/12/18,,david schmidt,m,1973/12/18,,,langueyu,travismiller@yahoo.com
universidad tecnológica nacional,actuario ,2021/01/28,,jennifer fletcher,f,1974/11/18,,,avenida ejercito parana,zsmith@gmail.com
universidad tecnológica nacional,licenciatura en ciencia y tecnología de alimentos,2020/12/27,,gregory olson,m,1948/02/05,,,colonia falco,briana59@hotmail.com
universidad tecnológica nacional,agronomía,2020/12/29,,anthony cervantes,m,1960/12/27,,,9 de julio,jdyer@yahoo.com
universidad tecnológica nacional,bioquímica,2020/10/29,,elizabeth miller,f,1974/09/15,,,chivilcoy,eric04@gmail.com
universidad tecnológica nacional,licenciatura en musicoterapia,2020/12/24,,jose harrington,m,1942/04/18,,,chapi talo,royvillarreal@hotmail.com
universidad tecnológica nacional,bioquímica,2021/01/22,,elizabeth gutierrez,f,1938/05/18,,,colonia devoto,cisnerosbrandon@yahoo.com
universidad tecnológica nacional,técnico para bioterios ,2021/01/02,,rebecca valencia,f,1985/05/23,,,17 de agosto,michael78@gmail.com
universidad tecnológica nacional,licenciatura en terapia ocupacional,2020/09/27,,grace knapp,f,1950/02/22,,,arroyo burgos,mary66@gmail.com
universidad tecnológica nacional,licenciatura en ciencias de la computación,2020/09/26,,douglas hobbs,m,1926/01/06,,,alto de sierra,eking@hotmail.com
universidad tecnológica nacional,farmacia,2021/01/07,,anthony mclean,m,1987/03/04,,,agua blanca,hsparks@hotmail.com
universidad tecnológica nacional,licenciatura en gestión de agroalimentos,2021/01/30,,sara christensen,f,1962/06/11,,,benito juarez,whitevincent@gmail.com
universidad tecnológica nacional,licenciatura en kinesiología y fisiatría,2021/01/19,,kim kirk,f,1949/10/27,,,achico,lawrenceanita@yahoo.com
